Дата и время;N2;N1;P2;T1;N3;Qtg;V1;VoГГ;3.77F2;Fтк4;3F2;Tк.з.;Lm1;T638;V2;ТРК;dPfgo;dPf2;dPf1;T607;T606;T600;Рс2;Рс1;Fc2;F2;3F1;Fc3;F1;Pm;P615;2F2;Fкпа;Fцс;Fc4;2F1;T4ср
16.01.2022 16:03:00;11936;9093;14,38;-8,4;4600;4333;4,04;6,14;0,1;0,06;0,44;19,4;663,83;85,3;3,73;40,91;0,637;0,17;0,118;40,3;113,7;81,1;0,17;0,07;0,16;2,13;0,29;0,06;2,88;3,02;1,39;0,69;0,96;0,08;0,18;0,11;678,3
16.01.2022 16:04:00;11937;9096;14,33;-8,8;4600;4339;4,07;6,12;0,08;0,05;0,48;19,3;663,83;85,3;3,76;40,91;0,629;0,161;0,117;40,3;113,7;81,1;0,18;0,07;0,15;2,26;0,33;0,08;3;3,02;1,37;0,66;0,93;0,07;0,07;0,16;678,4
16.01.2022 16:05:00;11942;9098;14,34;-8,8;4600;4330;4,08;6,26;0,08;0,07;0,46;19,3;663,8;85,3;3,73;40,91;0,619;0,161;0,117;40,3;113,7;81,1;0,17;0,07;0,21;2,2;0,36;0,05;2,99;3;1,39;0,69;0,99;0,06;0,11;0,1;678,8
16.01.2022 16:06:00;11941;9096;14,38;-8,4;4599;4333;4,06;6,17;0,08;0,06;0,48;19,2;663,83;85,3;3,76;40,91;0,636;0,162;0,118;40,3;113,8;81,1;0,17;0,07;0,1;2,17;0,3;0,09;3,02;3,04;1,38;0,69;0,92;0,08;0,1;0,08;678,8
16.01.2022 16:07:00;11938;9096;14,36;-8,7;4600;4337;4,08;6,36;0,08;0,07;0,47;19,2;663,8;85,3;3,78;40,91;0,625;0,157;0,117;40,3;113,7;81,1;0,17;0,07;0,21;2,21;0,35;0,07;3,01;3,01;1,38;0,74;0,94;0,09;0,08;0,13;678,6
16.01.2022 16:08:00;11947;9103;14,34;-8,7;4600;4341;4,07;5,93;0,12;0,05;0,44;19,4;663,78;85,3;3,8;40,91;0,631;0,154;0,117;40,3;113,7;81,1;0,17;0,06;0,22;2,22;0,33;0,06;2,89;3,01;1,37;0,73;0,98;0,06;0,14;0,12;679,8
16.01.2022 16:09:00;11942;9100;14,38;-8,7;4602;4335;4,17;6,29;0,09;0,07;0,46;19,4;663,83;85,3;3,79;40,91;0,635;0,161;0,117;40,3;113,7;81,1;0,17;0,07;0,32;2,23;0,35;0,05;2,89;2,98;1,38;0,67;0,93;0,11;0,15;0,11;679,1
16.01.2022 16:10:00;11938;9095;14,39;-8,8;4602;4336;4,09;6,17;0,09;0,08;0,47;19,4;663,8;85,3;3,78;40,91;0,637;0,167;0,117;40,3;113,7;81,1;0,18;0,07;0,11;2,2;0,31;0,08;2,87;3,04;1,38;0,71;0,96;0,11;0,13;0,08;678,2
16.01.2022 16:11:00;11940;9097;14,39;-8,7;4600;4335;4,12;6,24;0,08;0,04;0,49;19,2;663,78;85,3;3,76;40,92;0,634;0,162;0,117;40,3;113,8;81,1;0,17;0,07;0,17;2,17;0,29;0,05;2,89;2,98;1,39;0,69;0,93;0,06;0,13;0,1;678,5
16.01.2022 16:12:00;11940;9101;14,35;-8,8;4602;4339;4;6,18;0,08;0,07;0,48;19,5;663,83;85,3;3,75;40,91;0,628;0,177;0,117;40,3;113,7;81,1;0,17;0,07;0,19;2,19;0,4;0,07;2,89;2,98;1,39;0,64;0,85;0,1;0,15;0,07;678,7
16.01.2022 16:13:00;11942;9101;14,36;-8,4;4601;4335;4,06;5,98;0,09;0,07;0,51;19,6;663,83;85,4;3,82;40,91;0,636;0,167;0,117;40,3;113,8;81,1;0,17;0,07;0,19;2,13;0,36;0,06;2,96;2,98;1,37;0,72;0,93;0,08;0,11;0,09;678,5
16.01.2022 16:14:00;11942;9097;14,39;-8,7;4602;4336;4,11;6,22;0,1;0,07;0,47;19,7;663,8;85,4;3,75;40,91;0,638;0,158;0,117;40,3;113,8;81,1;0,18;0,06;0,17;2,21;0,31;0,08;3;3,04;1,39;0,72;0,96;0,1;0,14;0,15;678,7
16.01.2022 16:15:00;11941;9098;14,37;-8,6;4602;4333;4,11;6,8;0,07;0,05;0,47;19,8;663,86;85,3;3,73;40,92;0,627;0,164;0,117;40,3;113,9;81,1;0,18;0,07;0,2;2,22;0,36;0,06;3,02;3,01;1,38;0,68;0,98;0,09;0,13;0,12;678,7
16.01.2022 16:16:00;11940;9099;14,38;-8,5;4599;4336;4,13;6,32;0,08;0,06;0,46;19,8;663,83;85,3;3,71;40,91;0,633;0,153;0,117;40,3;113,8;81,1;0,17;0,06;0,16;2,22;0,37;0,07;3,03;3,02;1,38;0,7;0,97;0,09;0,12;0,11;678,9
16.01.2022 16:17:00;11942;9101;14,41;-8,7;4601;4339;4,16;6,45;0,1;0,05;0,46;19,8;663,78;85,3;3,79;40,92;0,64;0,164;0,117;40,3;113,9;81,1;0,17;0,07;0,19;2,25;0,38;0,08;3,05;3,02;1,37;0,66;0,99;0,09;0,17;0,12;679
16.01.2022 16:18:00;11951;9105;14,37;-8,4;4599;4343;4,17;6,33;0,11;0,09;0,5;19,7;663,83;85,3;3,8;40,91;0,617;0,158;0,117;40,3;113,8;81,1;0,18;0,07;0,19;2,23;0,3;0,08;3,03;3,06;1,39;0,69;0,93;0,08;0,15;0,09;679,5
16.01.2022 16:19:00;11939;9098;14,36;-8,5;4600;4334;4,16;6,2;0,13;0,07;0,45;19,6;663,8;85,3;3,94;40,91;0,631;0,154;0,117;40,3;113,8;81,1;0,17;0,07;0,18;2,25;0,32;0,06;3,03;2,98;1,38;0,68;1,01;0,09;0,14;0,12;678,4
16.01.2022 16:20:00;11939;9095;14,39;-8,4;4597;4329;4,14;6,16;0,1;0,05;0,46;19,6;663,8;85,3;3,94;40,91;0,64;0,165;0,117;40,3;113,7;81,1;0,17;0,06;0,18;2,21;0,4;0,04;3,05;3,06;1,38;0,69;0,99;0,08;0,11;0,11;678,5
16.01.2022 16:21:00;11936;9092;14,37;-8,7;4598;4334;4,14;6,46;0,09;0,09;0,48;19,7;663,86;85,3;3,98;40,92;0,639;0,154;0,117;40,3;113,7;81,1;0,17;0,07;0,13;2,26;0,33;0,05;3,03;2,99;1,36;0,7;0,96;0,1;0,16;0,11;677,9
16.01.2022 16:22:00;11938;9093;14,35;-8,7;4597;4332;4,2;6,56;0,1;0,06;0,45;19,6;663,83;85,3;3,94;40,91;0,628;0,158;0,117;40,3;113,6;81,1;0,17;0,07;0,23;2,19;0,3;0,06;3,06;3,04;1,38;0,71;0,98;0,07;0,15;0,16;678,6
16.01.2022 16:23:00;11939;9093;14,36;-8,6;4599;4330;4,14;6,73;0,09;0,09;0,46;19,6;663,8;85,3;3,94;40,91;0,627;0,168;0,117;40,3;113,6;81,1;0,17;0,07;0,2;2,27;0,34;0,07;3,06;3,01;1,38;0,64;0,95;0,08;0,21;0,19;678,4
16.01.2022 16:24:00;11938;9095;14,39;-8,5;4601;4337;4,13;6,3;0,09;0,08;0,43;19,7;663,8;85,3;3,88;40,92;0,639;0,155;0,117;40,3;113,7;81,1;0,17;0,07;0,21;2,21;0,32;0,07;3,06;2,98;1,37;0,75;0,97;0,05;0,18;0,15;678,2
16.01.2022 16:25:00;11941;9096;14,38;-8,5;4600;4333;4,11;6,78;0,07;0,07;0,46;19,7;663,83;85,3;3,82;40,91;0,626;0,165;0,117;40,3;113,8;81,1;0,16;0,07;0,25;2,22;0,38;0,07;3,05;3;1,4;0,69;0,95;0,08;0,18;0,17;678,6
16.01.2022 16:26:00;11939;9096;14,35;-8,7;4600;4334;4,21;6,54;0,12;0,07;0,46;19,5;663,86;85,3;3,74;40,92;0,643;0,162;0,118;40,3;113,8;81,1;0,17;0,06;0,16;2,19;0,39;0,05;3,12;3,01;1,37;0,69;0,92;0,08;0,14;0,18;678,2
16.01.2022 16:27:00;11945;9099;14,33;-8,6;4596;4339;4,15;6,5;0,08;0,08;0,46;19,6;663,8;85,2;3,8;40,92;0,625;0,162;0,117;40,3;113,8;81,1;0,17;0,07;0,28;2,19;0,31;0,07;3,04;3;1,38;0,65;0,92;0,06;0,09;0,16;679,1
16.01.2022 16:28:00;11937;9091;14,34;-8,8;4600;4329;4,16;7,05;0,09;0,05;0,47;19,7;663,86;85,2;3,8;40,91;0,644;0,154;0,117;40,3;113,7;81,1;0,17;0,07;0,2;2,2;0,39;0,05;3,03;2,98;1,39;0,66;0,94;0,09;0,12;0,18;678,4
16.01.2022 16:29:00;11937;9095;14,38;-8,7;4599;4332;4,2;6,79;0,1;0,05;0,46;19,7;663,86;85,3;3,77;40,91;0,631;0,167;0,117;40,3;113,8;81,1;0,17;0,06;0,18;2,18;0,31;0,06;3,1;2,99;1,37;0,67;0,98;0,09;0,11;0,12;677,9
16.01.2022 16:30:00;11937;9094;14,41;-8,7;4598;4330;4,18;6,65;0,06;0,05;0,46;19,8;663,83;85,2;3,72;40,91;0,63;0,153;0,118;40,3;113,8;81,1;0,17;0,07;0,31;2,18;0,3;0,07;3,09;3,02;1,36;0,73;0,87;0,11;0,19;0,15;678,2
16.01.2022 16:31:00;11939;9096;14,37;-8,8;4599;4341;4,19;6,52;0,1;0,05;0,49;19,7;663,86;85,3;3,7;40,92;0,635;0,161;0,118;40,3;113,8;81,1;0,18;0,07;0,16;2,19;0,3;0,07;3,03;3,05;1,37;0,71;0,96;0,08;0,15;0,16;678,6
16.01.2022 16:32:00;11942;9096;14,36;-8,6;4599;4337;4,17;6,41;0,11;0,08;0,47;19,7;663,86;85,3;3,72;40,91;0,626;0,151;0,117;40,3;113,8;81,1;0,16;0,06;0,21;2,22;0,41;0,06;3,04;3;1,39;0,67;0,94;0,06;0,14;0,11;679,2
16.01.2022 16:33:00;11942;9100;14,37;-8,8;4601;4333;4,1;6,4;0,09;0,08;0,49;19,8;663,83;85,3;3,77;40,91;0,623;0,159;0,117;40,3;113,9;81,1;0,17;0,07;0,21;2,2;0,27;0,05;2,99;2,97;1,37;0,73;1,01;0,11;0,14;0,15;678,8
16.01.2022 16:34:00;11940;9094;14,38;-8,2;4600;4330;4,1;6,2;0,08;0,05;0,47;19,6;663,83;85,3;3,77;40,91;0,638;0,151;0,117;40,3;113,8;81,1;0,17;0,07;0,18;2,28;0,34;0,06;3,01;3;1,37;0,72;0,97;0,13;0,16;0,1;678,7
16.01.2022 16:35:00;11939;9093;14,38;-8,7;4601;4336;4,1;6,21;0,11;0,09;0,51;19,5;663,8;85,3;3,79;40,92;0,621;0,163;0,117;40,3;113,8;81,1;0,17;0,07;0,22;2,25;0,35;0,06;3,01;3,03;1,38;0,68;0,96;0,05;0,1;0,07;678,5
16.01.2022 16:36:00;11938;9095;14,37;-8,7;4600;4327;4,12;6,6;0,07;0,1;0,45;19,6;663,83;85,3;3,75;40,91;0,622;0,155;0,117;40,3;113,8;81,1;0,18;0,06;0,25;2,2;0,29;0,05;3,07;3,02;1,37;0,67;0,97;0,09;0,13;0,08;678,5
16.01.2022 16:37:00;11938;9095;14,39;-8,7;4598;4336;4,15;6,42;0,11;0,08;0,47;19,7;663,86;85,3;3,79;40,91;0,637;0,163;0,118;40,3;113,6;81,1;0,17;0,07;0,21;2,24;0,36;0,07;3,07;3,03;1,38;0,69;1;0,11;0,12;0,13;678,7
16.01.2022 16:38:00;11938;9095;14,36;-8,8;4597;4327;4,06;6,62;0,11;0,07;0,48;19,6;663,78;85,3;3,84;40,91;0,644;0,156;0,118;40,3;113,7;81,1;0,17;0,07;0,23;2,27;0,31;0,06;3,12;2,97;1,39;0,66;0,92;0,07;0,17;0,16;678,5
16.01.2022 16:39:00;11938;9095;14,38;-8,8;4597;4333;4,17;6,45;0,07;0,07;0,47;19,7;663,83;85,3;3,88;40,92;0,637;0,156;0,117;40,3;113,8;81,1;0,17;0,06;0,17;2,3;0,38;0,06;3,07;2,95;1,38;0,69;0,98;0,1;0,17;0,13;678,4
16.01.2022 16:40:00;11935;9095;14,36;-8,9;4603;4333;4,17;6,37;0,05;0,09;0,47;19,5;663,78;85,3;3,96;40,91;0,617;0,155;0,117;40,3;113,7;81;0,17;0,06;0,17;2,29;0,31;0,07;3,07;3,04;1,36;0,67;0,96;0,07;0,1;0,1;677,8
16.01.2022 16:41:00;11939;9095;14,37;-8,8;4599;4335;4,16;6,47;0,1;0,07;0,48;19,5;663,83;85,3;3,96;40,91;0,638;0,166;0,118;40,3;113,6;81;0,17;0,07;0,2;2,21;0,43;0,06;2,97;3,02;1,38;0,66;0,98;0,08;0,1;0,11;678,3
16.01.2022 16:42:00;11934;9088;14,38;-8,6;4598;4334;4,08;6,4;0,09;0,06;0,47;19,5;663,86;85,3;4;40,91;0,623;0,152;0,117;40,3;113,4;81;0,17;0,07;0,17;2,27;0,33;0,07;3,02;2,99;1,37;0,7;0,99;0,06;0,13;0,11;677,6
16.01.2022 16:43:00;11933;9091;14,36;-8,9;4601;4330;4,07;6,51;0,07;0,07;0,47;19,6;663,8;85,3;4,01;40,92;0,629;0,157;0,118;40,3;113,4;81;0,17;0,07;0,15;2,24;0,35;0,05;2,99;3,03;1,37;0,69;0,91;0,06;0,13;0,09;677,5
16.01.2022 16:44:00;11935;9093;14,4;-8,7;4599;4331;4,14;6,11;0,12;0,08;0,48;19,7;663,83;85,2;4,01;40,91;0,629;0,158;0,118;40,3;113,4;81;0,17;0,07;0,18;2,22;0,34;0,06;2,99;2,98;1,39;0,69;0,94;0,07;0,09;0,09;677,7
16.01.2022 16:45:00;11938;9095;14,37;-8,7;4602;4333;4,15;6,39;0,09;0,08;0,45;19,5;663,86;85,2;4,04;40,92;0,628;0,172;0,117;40,3;113,5;81,1;0,17;0,06;0,18;2,26;0,4;0,06;3,02;3,05;1,38;0,67;1,02;0,12;0,12;0,11;678,5
16.01.2022 16:46:00;11937;9096;14,36;-8,8;4600;4338;4,04;6,27;0,1;0,08;0,47;19,5;663,83;85,2;4;40,92;0,626;0,158;0,117;40,3;113,5;81,1;0,17;0,07;0,22;2,24;0,36;0,07;2,95;3,04;1,37;0,63;0,94;0,08;0,16;0,1;678,3
16.01.2022 16:47:00;11936;9093;14,38;-8,8;4601;4329;4,08;5,95;0,13;0,09;0,47;19,4;663,86;85,2;4;40,92;0,629;0,159;0,118;40,3;113,5;81;0,17;0,06;0,14;2,24;0,37;0,07;3,03;2,99;1,38;0,68;0,9;0,07;0,2;0,09;677,8
16.01.2022 16:48:00;11935;9092;14,37;-8,8;4599;4340;4,12;6,37;0,09;0,07;0,5;19,3;663,83;85,2;4,03;40,92;0,633;0,16;0,117;40,3;113,5;81,1;0,17;0,06;0,18;2,25;0,34;0,07;2,9;3,01;1,38;0,66;0,94;0,1;0,1;0,06;677,5
16.01.2022 16:49:00;11938;9095;14,35;-8,8;4600;4341;4,12;6,36;0,12;0,06;0,49;19,3;663,86;85,2;3,98;40,91;0,623;0,153;0,118;40,3;113,5;81;0,17;0,07;0,15;2,19;0,31;0,08;2,9;3,04;1,37;0,64;0,9;0,12;0,14;0,11;678,5
16.01.2022 16:50:00;11936;9094;14,35;-8,8;4602;4333;4,09;6,31;0,07;0,08;0,47;19,5;663,83;85,2;3,96;40,91;0,636;0,158;0,117;40,3;113,5;81,1;0,17;0,06;0,17;2,3;0,33;0,05;2,98;3,02;1,37;0,67;0,92;0,09;0,14;0,17;677,5
16.01.2022 16:51:00;11935;9092;14,37;-8,9;4603;4338;4,12;6,62;0,1;0,07;0,48;19,6;663,83;85,2;3,89;40,91;0,619;0,172;0,117;40,3;113,6;81,1;0,17;0,07;0,19;2,24;0,41;0,09;2,99;3;1,39;0,68;0,98;0,1;0,14;0,15;677,6
16.01.2022 16:52:00;11933;9091;14,36;-8,9;4598;4332;4,17;6,57;0,16;0,08;0,46;19,4;663,86;85,2;3,88;40,91;0,622;0,162;0,117;40,3;113,6;81;0,17;0,06;0,18;2,24;0,33;0,09;2,98;3,02;1,38;0,69;0,89;0,13;0,14;0,13;677,4
16.01.2022 16:53:00;11933;9087;14,37;-8,8;4597;4323;4,12;6,32;0,07;0,06;0,45;19,4;663,8;85,1;3,82;40,91;0,633;0,15;0,117;40,3;113,6;81;0,18;0,07;0,12;2,35;0,34;0,06;2,88;3,04;1,38;0,72;0,88;0,09;0,17;0,11;677,6
16.01.2022 16:54:00;11930;9087;14,35;-8,7;4597;4329;4,08;6,53;0,12;0,06;0,49;19,3;663,83;85,1;3,9;40,91;0,632;0,164;0,117;40,3;113,5;81;0,17;0,06;0,21;2,29;0,39;0,08;2,88;3;1,39;0,65;0,97;0,1;0,18;0,15;677,5
16.01.2022 16:55:00;11931;9090;14,36;-8,8;4597;4328;4,13;6,35;0,08;0,05;0,47;19,4;663,86;85;3,89;40,91;0,629;0,159;0,117;40,3;113,5;81;0,17;0,06;0,26;2,21;0,36;0,07;2,82;3,01;1,38;0,69;0,94;0,1;0,17;0,13;677,1
16.01.2022 16:56:00;11932;9089;14,34;-8,8;4597;4328;4,09;6,52;0,08;0,06;0,47;19,4;663,83;84,9;3,95;40,91;0,613;0,165;0,117;40,3;113,4;81;0,17;0,06;0,2;2,31;0,39;0,09;2,85;3,03;1,39;0,67;0,98;0,1;0,16;0,14;677
16.01.2022 16:57:00;11928;9087;14,35;-9;4597;4335;4,01;6,33;0,08;0,08;0,5;19,5;663,83;84,8;3,96;40,91;0,613;0,152;0,118;40,3;113,4;81;0,17;0,07;0,19;2,3;0,37;0,11;2,89;2,99;1,39;0,67;0,88;0,08;0,14;0,18;677
16.01.2022 16:58:00;11932;9092;14,39;-9;4602;4335;4,17;6,19;0,08;0,09;0,49;19,4;663,83;84,8;3,95;40,94;0,627;0,16;0,117;40,3;113,3;81;0,17;0,06;0,24;2,27;0,35;0,06;2,89;3,03;1,38;0,68;0,86;0,05;0,14;0,17;677,4
16.01.2022 16:59:00;11935;9093;14,38;-8,7;4598;4338;4,14;6,49;0,13;0,07;0,51;19,2;663,83;84,8;3,97;40,94;0,623;0,153;0,117;40,3;113,4;81;0,16;0,06;0,18;2,3;0,35;0,05;2,91;2,99;1,36;0,62;0,94;0,09;0,15;0,16;677,7
16.01.2022 17:00:00;11933;9089;14,34;-9;4599;4328;4,16;6,32;0,1;0,08;0,51;19,3;663,83;84,8;4;40,93;0,62;0,16;0,117;40,3;113,4;81;0,18;0,07;0,19;2,33;0,39;0,07;3;2,97;1,38;0,66;0,93;0,1;0,19;0,16;677,7
16.01.2022 17:01:00;11932;9092;14,36;-8,8;4600;4335;4,16;6,35;0,11;0,06;0,49;19,3;663,83;84,8;4,07;40,94;0,631;0,169;0,117;40,3;113,4;81;0,18;0,07;0,14;2,21;0,4;0,04;3,02;3,01;1,39;0,68;1,02;0,1;0,12;0,13;677,1
16.01.2022 17:02:00;11934;9094;14,36;-8,7;4603;4335;4,15;6,21;0,08;0,05;0,48;19,2;663,86;84,8;4,05;40,94;0,618;0,153;0,118;40,3;113,4;81;0,17;0,06;0,27;2,35;0,31;0,1;3;2,99;1,37;0,62;0,9;0,07;0,16;0,13;677,7
16.01.2022 17:03:00;11933;9090;14,36;-8,9;4600;4329;4,16;6,07;0,09;0,04;0,47;19,2;663,83;84,8;4,05;40,94;0,632;0,162;0,118;40,3;113,4;81;0,17;0,06;0,14;2,27;0,4;0,09;3;3;1,39;0,64;0,94;0,07;0,18;0,15;677,7
16.01.2022 17:04:00;11933;9093;14,33;-9;4601;4343;4,15;6,75;0,1;0,07;0,51;19,4;663,8;84,8;4,02;40,94;0,626;0,157;0,118;40,3;113,4;80,9;0,17;0,07;0,21;2,29;0,38;0,08;2,92;2,98;1,35;0,6;0,89;0,1;0,16;0,13;677,5
16.01.2022 17:05:00;11937;9096;14,36;-8,9;4600;4337;4,22;6,3;0,1;0,09;0,5;19,4;663,86;84,8;4,1;40,93;0,628;0,166;0,118;40,3;113,4;81;0,17;0,07;0,19;2,26;0,31;0,1;2,94;2,97;1,39;0,63;0,94;0,12;0,09;0,19;678,1
16.01.2022 17:06:00;11935;9095;14,37;-9;4600;4341;4,16;6,58;0,09;0,05;0,52;19,6;663,83;84,9;4,04;40,95;0,618;0,157;0,118;40,3;113,4;81;0,17;0,07;0,18;2,27;0,42;0,12;3,01;3;1,37;0,69;0,98;0,08;0,17;0,13;678
16.01.2022 17:07:00;11938;9094;14,39;-8,9;4603;4340;4,13;6,44;0,09;0,07;0,49;19,6;663,83;84,9;4,06;40,95;0,624;0,152;0,117;40,3;113,5;81;0,16;0,07;0,18;2,33;0,36;0,07;3;3,04;1,38;0,65;0,9;0,1;0,11;0,11;678,2
16.01.2022 17:08:00;11939;9097;14,38;-8,8;4601;4343;4,11;6,3;0,09;0,04;0,47;19,5;663,83;84,9;4,07;40,94;0,621;0,162;0,117;40,3;113,5;81,1;0,18;0,07;0,2;2,3;0,34;0,08;2,99;3,03;1,39;0,68;0,89;0,1;0,12;0,12;678,3
16.01.2022 17:09:00;11940;9097;14,38;-8,8;4601;4334;4,12;6,59;0,06;0,06;0,5;19,4;663,8;84,9;4,03;40,94;0,623;0,158;0,117;40,3;113,6;81;0,17;0,06;0,21;2,3;0,37;0,07;2,98;3,01;1,37;0,66;0,92;0,07;0,14;0,1;678,2
16.01.2022 17:10:00;11940;9097;14,4;-8,8;4600;4339;4,09;6,72;0,1;0,06;0,51;19,5;663,83;84,9;3,93;40,94;0,623;0,168;0,117;40,3;113,6;81;0,17;0,07;0,16;2,28;0,33;0,06;2,95;3,03;1,38;0,66;0,96;0,06;0,22;0,09;678,5
16.01.2022 17:11:00;11937;9096;14,36;-8,8;4600;4336;4,11;6,37;0,11;0,08;0,48;19,6;663,83;84,9;3,92;40,94;0,627;0,157;0,117;40,3;113,7;81;0,17;0,07;0,17;2,28;0,41;0,1;2,93;3,03;1,37;0,65;0,96;0,11;0,11;0,08;678
16.01.2022 17:12:00;11934;9092;14,38;-8,9;4601;4336;4,14;6,15;0,11;0,08;0,52;19,7;663,8;84,9;3,83;40,94;0,623;0,154;0,118;40,3;113,7;81;0,18;0,07;0,16;2,32;0,35;0,09;3;3,02;1,36;0,67;0,89;0,1;0,18;0,13;677,8
16.01.2022 17:13:00;11937;9090;14,37;-9;4600;4341;4,14;6,77;0,08;0,05;0,5;19,6;663,86;84,9;3,8;40,94;0,623;0,165;0,117;40,3;113,7;81,1;0,17;0,07;0,17;2,31;0,3;0,08;2,95;3;1,37;0,67;0,94;0,1;0,07;0,11;677,7
16.01.2022 17:14:00;11935;9091;14,35;-8,9;4601;4338;4,12;6,18;0,09;0,07;0,48;19,7;663,86;84,8;3,84;40,94;0,624;0,152;0,117;40,3;113,7;81;0,17;0,07;0,15;2,31;0,35;0,08;2,93;2,97;1,38;0,64;0,97;0,08;0,12;0,15;677,7
16.01.2022 17:15:00;11937;9094;14,38;-8,6;4601;4335;4,11;6,24;0,06;0,06;0,5;19,5;663,86;84,8;3,84;40,94;0,636;0,163;0,118;40,3;113,6;81;0,17;0,07;0,23;2,31;0,28;0,05;2,98;2,99;1,38;0,65;0,98;0,07;0,12;0,07;678,2
16.01.2022 17:16:00;11937;9094;14,39;-8,9;4600;4341;4,13;6,41;0,11;0,09;0,49;19,4;663,86;84,8;3,86;40,94;0,631;0,162;0,117;40,3;113,6;81;0,16;0,06;0,23;2,31;0,33;0,07;3,06;3;1,38;0,63;0,97;0,07;0,21;0,13;678
16.01.2022 17:17:00;11935;9094;14,39;-8,8;4601;4340;4,14;6,27;0,09;0,07;0,48;19,5;663,8;84,8;3,92;40,93;0,642;0,168;0,117;40,3;113,6;81;0,17;0,06;0,18;2,27;0,34;0,09;2,99;2,99;1,39;0,66;0,92;0,1;0,11;0,11;677,6
16.01.2022 17:18:00;11937;9097;14,38;-8,7;4603;4335;4,13;6,49;0,11;0,06;0,48;19,5;663,83;84,8;3,96;40,94;0,625;0,159;0,118;40,3;113,5;81;0,18;0,07;0,24;2,32;0,34;0,05;3,02;2,97;1,36;0,67;0,88;0,07;0,12;0,1;678,2
16.01.2022 17:19:00;11935;9091;14,36;-9;4602;4338;4,17;6,36;0,12;0,08;0,47;19,4;663,83;84,8;4,03;40,93;0,629;0,16;0,117;40,3;113,5;81;0,17;0,07;0,22;2,3;0,4;0,06;3,05;2,98;1,38;0,62;0,96;0,09;0,17;0,15;677,9
16.01.2022 17:20:00;11932;9091;14,36;-9;4603;4339;4,14;6;0,11;0,08;0,47;19,4;663,86;84,8;4,05;40,94;0,614;0,174;0,117;40,3;113,5;81;0,17;0,07;0,27;2,36;0,36;0,07;2,99;3;1,4;0,67;0,91;0,1;0,13;0,09;677,3
16.01.2022 17:21:00;11935;9092;14,4;-9;4602;4334;4,19;6,38;0,09;0,06;0,52;19,5;663,88;84,8;4;40,93;0,614;0,159;0,117;40,3;113,5;81;0,17;0,07;0,17;2,36;0,34;0,08;2,97;2,98;1,38;0,67;0,93;0,11;0,09;0,13;677,9
16.01.2022 17:22:00;11934;9090;14,36;-9;4603;4335;4,15;6,45;0,09;0,07;0,49;19,5;663,86;84,8;3,95;40,95;0,628;0,164;0,117;40,3;113,5;81;0,17;0,07;0,19;2,3;0,33;0,06;3,01;3,02;1,37;0,69;0,96;0,11;0,11;0,08;677,9
16.01.2022 17:23:00;11936;9094;14,37;-9;4602;4335;4,14;6,3;0,08;0,06;0,52;19,3;663,83;84,8;3,95;40,94;0,638;0,174;0,117;40,3;113,5;81;0,18;0,06;0,12;2,31;0,27;0,07;3,01;3,01;1,4;0,65;0,91;0,09;0,13;0,09;678,1
16.01.2022 17:24:00;11932;9093;14,4;-9,1;4603;4340;4,11;6,38;0,12;0,06;0,52;19,4;663,86;84,8;3,88;40,94;0,621;0,166;0,117;40,3;113,6;81;0,17;0,07;0,24;2,34;0,36;0,07;2,97;3;1,38;0,69;0,98;0,11;0,1;0,09;677,1
16.01.2022 17:25:00;11934;9090;14,35;-9;4600;4342;4,1;6,44;0,08;0,06;0,48;19,3;663,86;84,8;3,84;40,91;0,625;0,164;0,117;40,3;113,6;81;0,17;0,07;0,16;2,31;0,32;0,07;2,93;3;1,38;0,65;1,01;0,1;0,11;0,13;677,7
16.01.2022 17:26:00;11932;9088;14,38;-8,8;4600;4334;4,15;6,38;0,07;0,07;0,49;19,4;663,86;84,8;3,78;40,91;0,638;0,16;0,117;40,3;113,4;81;0,17;0,07;0,24;2,37;0,28;0,07;2,94;3,05;1,37;0,64;0,88;0,06;0,16;0,12;677,4
16.01.2022 17:27:00;11928;9087;14,35;-9,1;4602;4334;4,1;6,68;0,1;0,06;0,48;19,4;663,8;84,8;3,83;40,91;0,617;0,161;0,117;40,3;113,5;81;0,17;0,06;0,17;2,28;0,35;0,08;2,86;3,05;1,38;0,64;0,92;0,07;0,23;0,12;676,9
16.01.2022 17:28:00;11935;9092;14,35;-9;4598;4334;4,09;6,47;0,11;0,06;0,53;19,3;663,83;84,8;3,85;40,9;0,621;0,152;0,117;40,3;113,5;81;0,17;0,06;0,21;2,27;0,35;0,09;2,87;3;1,37;0,64;0,92;0,09;0,12;0,18;677,6
16.01.2022 17:29:00;11929;9088;14,36;-8,9;4602;4333;4,12;6,31;0,09;0,05;0,51;19,2;663,83;84,8;3,88;40,91;0,622;0,153;0,118;40,3;113,5;80,9;0,16;0,07;0,15;2,31;0,34;0,08;2,94;3,02;1,36;0,68;0,95;0,1;0,12;0,12;677,2
16.01.2022 17:30:00;11932;9090;14,35;-9;4598;4336;4,08;6,56;0,08;0,07;0,52;19,2;663,83;84,8;3,98;40,91;0,621;0,142;0,118;40,3;113,3;80,9;0,17;0,07;0,14;2,35;0,4;0,07;2,87;3,02;1,37;0,63;0,97;0,11;0,16;0,12;677
